time,ticker,averagePrice,shares,value
1618493703070,TAN,71.648,10,854
1618493703073,AAPL,116.75,6,804.66
1618493703073,MSFT,220.34,4,1032.84
1618493703073,CCIV,35.766,16,349.5072
1618493703073,TSLA,431.0525,4,2948
1618493703073,MMDA1,,1098.4,1098.4
1618493703073,AMC,13.11,10,97
1618493703074,TLRY,21.81,20,357.4
1618493703074,JETS,17.265,10,266.6
1618493703074,AMD,66.902,18,1450.62
1618493703074,VNQ,80.836,5,474.75
1618493703074,SPY,348.185,4,1656.24
1618493703074,VBK,233.753,3,853.6200000000001
1618493703074,PLTR,26.875,20,472.816
1618493703074,MARA,37.9,18,763.677
1618493703074,VISL,3.263,465,1171.335
1618493703074,SOL,20.951,18,177.3
1618493703074,JMIA,37.52,8,287.04
1618493703074,SNDL,.395,300,277.41
1618493703074,FRX,10.39,100,994
1618493703074,COIN,380,1,337.005
1618493703074,EBS,93.79,4,301.64
1618493703074,GME,380,1,161.51
1618493703074,TSM,109.15,4,480.12
1618493703074,NIO,42.059,16,578.88
1618493703074,BA,471.8,2,504
1618494002714,TAN,71.648,10,853.9
1618494002716,AAPL,116.75,6,807.4206
1618494002716,MSFT,220.34,4,1034.04
1618494002716,CCIV,35.766,16,350.48
1618494002716,TSLA,431.0525,4,2950.62
1618494002716,MMDA1,,1098.4,1098.4
1618494002716,AMC,13.11,10,99.502
1618494002716,TLRY,21.81,20,364.154
1618494002716,JETS,17.265,10,265.7
1618494002716,AMD,66.902,18,1458.81
1618494002716,VNQ,80.836,5,474.15
1618494002716,SPY,348.185,4,1656.56
1618494002716,VBK,233.753,3,854.52
1618494002716,PLTR,26.875,20,471.77
1618494002716,MARA,37.9,18,772.2
1618494002716,VISL,3.263,465,1157.85
1618494002716,SOL,20.951,18,177.84
1618494002716,JMIA,37.52,8,287.36
1618494002716,SNDL,.395,300,282.27
1618494002716,FRX,10.39,100,994.5
1618494002716,COIN,380,1,338.9
1618494002716,EBS,93.79,4,300
1618494002716,GME,380,1,159.7678
1618494002716,TSM,109.15,4,473.36
1618494002717,NIO,42.059,16,577.04
1618494002717,BA,471.8,2,504.3026
1618494303359,TAN,71.648,10,849.5
1618494303359,AAPL,116.75,6,806.3394
1618494303359,MSFT,220.34,4,1037.2
1618494303359,CCIV,35.766,16,347.2016
1618494303359,TSLA,431.0525,4,2920.48
1618494303359,MMDA1,,1098.4,1098.4
1618494303359,AMC,13.11,10,100.1
1618494303359,TLRY,21.81,20,361
1618494303359,JETS,17.265,10,265.211
1618494303359,AMD,66.902,18,1451.88
1618494303359,VNQ,80.836,5,473.8
1618494303359,SPY,348.185,4,1655.8396
1618494303359,VBK,233.753,3,853.08
1618494303359,PLTR,26.875,20,467.7
1618494303359,MARA,37.9,18,783.45
1618494303359,VISL,3.263,465,1192.725
1618494303359,SOL,20.951,18,174.6
1618494303359,JMIA,37.52,8,286.4016
1618494303359,SNDL,.395,300,278.04
1618494303360,FRX,10.39,100,994
1618494303360,COIN,380,1,340.24
1618494303360,EBS,93.79,4,301.22
1618494303360,GME,380,1,159.5678
1618494303360,TSM,109.15,4,472.64
1618494303360,NIO,42.059,16,573.84
1618494303360,BA,471.8,2,503.9
1618494603092,TAN,71.648,10,847.7
1618494603093,AAPL,116.75,6,808.6806
1618494603093,SNDL,.395,300,279.723
1618494603093,FRX,10.39,100,994.5
1618494603093,COIN,380,1,337.3863
1618494603093,MSFT,220.34,4,1036.32
1618494603093,TSLA,431.0525,4,2908.6128
1618494603093,MMDA1,,1098.4,1098.4
1618494603094,EBS,93.79,4,301.22
1618494603094,AMD,66.902,18,1454.76
1618494603094,SPY,348.185,4,1656.08
1618494603094,GME,380,1,163.303
1618494603094,VBK,233.753,3,852.06
1618494603094,VISL,3.263,465,1192.725
1618494603094,TSM,109.15,4,477.1596
1618494603094,NIO,42.059,16,569.6016
1618494603094,BA,471.8,2,504.5
1618494603094,CCIV,35.766,16,345.944
1618494603094,AMC,13.11,10,100.15
1618494603094,TLRY,21.81,20,360.2
1618494603094,JETS,17.265,10,264.9
1618494603094,VNQ,80.836,5,474
1618494603094,PLTR,26.875,20,464.98
1618494603094,MARA,37.9,18,782.9982
1618494603094,SOL,20.951,18,174.9996
1618494603094,JMIA,37.52,8,284
1618494902717,TAN,71.648,10,850.15
1618494902722,AAPL,116.75,6,809.46
1618494902723,SNDL,.395,300,278.8203
1618494902723,FRX,10.39,100,995.69
1618494902723,COIN,380,1,337.9994
1618494902723,MSFT,220.34,4,1035.72
1618494902723,TSLA,431.0525,4,2908.78
1618494902723,MMDA1,,1098.4,1098.4
1618494902723,EBS,93.79,4,300.92
1618494902723,AMD,66.902,18,1456.47
1618494902723,SPY,348.185,4,1655.84
1618494902723,GME,380,1,161.9419
1618494902723,VBK,233.753,3,852.3000000000001
1618494902723,VISL,3.263,465,1188.075
1618494902723,TSM,109.15,4,476.6
1618494902723,NIO,42.059,16,573.28
1618494902723,BA,471.8,2,504.7972
1618494902723,CCIV,35.766,16,347.76
1618494902723,AMC,13.11,10,99.7
1618494902723,TLRY,21.81,20,362.2
1618494902723,JETS,17.265,10,265.4
1618494902723,VNQ,80.836,5,473.65
1618494902723,PLTR,26.875,20,465.924
1618494902723,MARA,37.9,18,791.442
1618494902723,SOL,20.951,18,175.14
1618494902723,JMIA,37.52,8,284
1618495203308,TAN,71.648,10,847.7
1618495203309,AAPL,116.75,6,806.22
1618495203309,MSFT,220.34,4,1033.72
1618495203309,CCIV,35.766,16,348.32
1618495203309,TSLA,431.0525,4,2901.72
1618495203309,MMDA1,,1098.4,1098.4
1618495203309,AMC,13.11,10,100.1
1618495203309,TLRY,21.81,20,365.6
1618495203309,JETS,17.265,10,266.1
1618495203309,AMD,66.902,18,1449.54
1618495203309,VNQ,80.836,5,473.525
1618495203309,SPY,348.185,4,1655.92
1618495203309,VBK,233.753,3,852.5160000000001
1618495203309,PLTR,26.875,20,463.58
1618495203309,MARA,37.9,18,806.22
1618495203309,VISL,3.263,465,1181.1464999999998
1618495203309,SOL,20.951,18,174.78
1618495203309,JMIA,37.52,8,284.48
1618495203309,SNDL,.395,300,278.37
1618495203309,FRX,10.39,100,995.12
1618495203309,COIN,380,1,337.0101
1618495203309,EBS,93.79,4,300.28
1618495203309,GME,380,1,159.3774
1618495203309,TSM,109.15,4,475.64
1618495203309,NIO,42.059,16,567.0656
1618495203309,BA,471.8,2,507.22
1618495502905,TAN,71.648,10,845.1
1618495502907,AAPL,116.75,6,805.7892
1618495502907,SNDL,.395,300,276.36
1618495502907,FRX,10.39,100,995
1618495502907,COIN,380,1,333.2413
1618495502907,MSFT,220.34,4,1034.64
1618495502907,TSLA,431.0525,4,2901.4796
1618495502907,MMDA1,,1098.4,1098.4
1618495502907,EBS,93.79,4,300.68
1618495502908,AMD,66.902,18,1449.3600000000001
1618495502908,SPY,348.185,4,1656.2
1618495502908,GME,380,1,159.98
1618495502908,VBK,233.753,3,850.7549999999999
1618495502908,VISL,3.263,465,1164.825
1618495502908,TSM,109.15,4,472.904
1618495502908,NIO,42.059,16,564.24
1618495502908,BA,471.8,2,505.794
1618495502908,CCIV,35.766,16,347.52
1618495502908,AMC,13.11,10,98.79
1618495502908,TLRY,21.81,20,364.4
1618495502908,JETS,17.265,10,265.5
1618495502908,VNQ,80.836,5,473.875
1618495502908,PLTR,26.875,20,467.044
1618495502908,MARA,37.9,18,794.7
1618495502908,SOL,20.951,18,173.88
1618495502908,JMIA,37.52,8,281.4712
1618495803549,TAN,71.648,10,845.209
1618495803549,AAPL,116.75,6,807.12
1618495803550,MSFT,220.34,4,1033.12
1618495803550,CCIV,35.766,16,345.76
1618495803550,TSLA,431.0525,4,2910.48
1618495803550,MMDA1,,1098.4,1098.4
1618495803550,AMC,13.11,10,99
1618495803550,TLRY,21.81,20,364.2
1618495803550,JETS,17.265,10,265.6
1618495803550,AMD,66.902,18,1457.28
1618495803550,VNQ,80.836,5,474.25
1618495803550,SPY,348.185,4,1655.4
1618495803550,VBK,233.753,3,850.0500000000001
1618495803550,PLTR,26.875,20,465.4
1618495803550,MARA,37.9,18,781.7148
1618495803550,VISL,3.263,465,1171.893
1618495803550,SOL,20.951,18,171.54
1618495803550,JMIA,37.52,8,278.3192
1618495803550,SNDL,.395,300,274.2303
1618495803550,FRX,10.39,100,995
1618495803550,COIN,380,1,333.43
1618495803550,EBS,93.79,4,300.4044
1618495803550,GME,380,1,159.4
1618495803550,TSM,109.15,4,471.92
1618495803550,NIO,42.059,16,566.72
1618495803550,BA,471.8,2,504.36
1618496103140,TAN,71.648,10,846.3
1618496103142,AAPL,116.75,6,808.98
1618496103142,SNDL,.395,300,274.77
1618496103143,FRX,10.39,100,995.2
1618496103143,COIN,380,1,325.9099
1618496103143,MSFT,220.34,4,1033.64
1618496103143,TSLA,431.0525,4,2917.7168
1618496103143,MMDA1,,1098.4,1098.4
1618496103143,EBS,93.79,4,300.6048
1618496103143,AMD,66.902,18,1465.3818
1618496103143,SPY,348.185,4,1656.92
1618496103143,GME,380,1,155.9636
1618496103143,VBK,233.753,3,849.81
1618496103143,VISL,3.263,465,1181.1
1618496103143,TSM,109.15,4,470.4804
1618496103143,NIO,42.059,16,570.208
1618496103143,BA,471.8,2,504.364
1618496103143,CCIV,35.766,16,346.224
1618496103143,AMC,13.11,10,97.21
1618496103143,TLRY,21.81,20,364
1618496103143,JETS,17.265,10,264.8
1618496103143,VNQ,80.836,5,474.55
1618496103143,PLTR,26.875,20,467.402
1618496103143,MARA,37.9,18,776.52
1618496103143,SOL,20.951,18,172.08
1618496103143,JMIA,37.52,8,278.5736
1618496402898,TAN,71.648,10,843.7
1618496402898,AAPL,116.75,6,809.4486
1618496402899,MSFT,220.34,4,1036.1996
1618496402899,CCIV,35.766,16,347.36
1618496402899,TSLA,431.0525,4,2908.3076
1618496402899,MMDA1,,1098.4,1098.4
1618496402899,AMC,13.11,10,96.992
1618496402899,TLRY,21.81,20,362.8
1618496402899,JETS,17.265,10,264.5
1618496402899,AMD,66.902,18,1459.8
1618496402899,VNQ,80.836,5,474.35
1618496402899,SPY,348.185,4,1657.2
1618496402899,VBK,233.753,3,849.6600000000001
1618496402899,PLTR,26.875,20,465.2
1618496402899,MARA,37.9,18,770.6196
1618496402899,VISL,3.263,465,1177.3799999999999
1618496402899,SOL,20.951,18,171.72
1618496402899,JMIA,37.52,8,277.92
1618496402899,SNDL,.395,300,275.4
1618496402899,FRX,10.39,100,996
1618496402899,COIN,380,1,323
1618496402899,EBS,93.79,4,300.72
1618496402899,GME,380,1,155.22
1618496402899,TSM,109.15,4,469.6
1618496402899,NIO,42.059,16,565.92
1618496402899,BA,471.8,2,504.2174
1618496703602,TAN,71.648,10,844.7
1618496703604,AAPL,116.75,6,807.84
1618496703604,SNDL,.395,300,275.82
1618496703604,FRX,10.39,100,996.5
1618496703606,COIN,380,1,329.1253
1618496703606,MSFT,220.34,4,1035.0256
1618496703606,TSLA,431.0525,4,2923.9912
1618496703606,MMDA1,,1098.4,1098.4
1618496703606,EBS,93.79,4,300.92
1618496703606,AMD,66.902,18,1460.25
1618496703606,SPY,348.185,4,1657.5276
1618496703606,GME,380,1,153.27
1618496703606,VBK,233.753,3,851.3399999999999
1618496703606,VISL,3.263,465,1181.1
1618496703606,TSM,109.15,4,468.9224
1618496703606,NIO,42.059,16,566.72
1618496703606,BA,471.8,2,504.62
1618496703606,CCIV,35.766,16,347.2
1618496703606,AMC,13.11,10,97.4
1618496703606,TLRY,21.81,20,360.256
1618496703606,JETS,17.265,10,264.9
1618496703606,VNQ,80.836,5,474.95
1618496703606,PLTR,26.875,20,463.222
1618496703606,MARA,37.9,18,771.93
1618496703606,SOL,20.951,18,171.9
1618496703606,JMIA,37.52,8,278.24
1618497003221,TAN,71.648,10,847.6
1618497003223,AAPL,116.75,6,809.6406
1618497003223,SNDL,.395,300,272.97
1618497003223,FRX,10.39,100,996.5
1618497003223,COIN,380,1,328.9699
1618497003223,MSFT,220.34,4,1036.52
1618497003223,TSLA,431.0525,4,2933.4292
1618497003223,MMDA1,,1098.4,1098.4
1618497003223,EBS,93.79,4,300.8
1618497003223,AMD,66.902,18,1461.78
1618497003223,SPY,348.185,4,1658.32
1618497003223,GME,380,1,153.8329
1618497003223,VBK,233.753,3,851.8620000000001
1618497003223,VISL,3.263,465,1178.775
1618497003223,TSM,109.15,4,467.56
1618497003223,NIO,42.059,16,571.92
1618497003223,BA,471.8,2,503.5
1618497003223,CCIV,35.766,16,348
1618497003223,AMC,13.11,10,98.1
1618497003223,TLRY,21.81,20,361.4
1618497003223,JETS,17.265,10,265.2
1618497003223,VNQ,80.836,5,474.95
1618497003223,PLTR,26.875,20,464.998
1618497003223,MARA,37.9,18,766.08
1618497003223,SOL,20.951,18,172.26
1618497003223,JMIA,37.52,8,279.5504
1618497302952,TAN,71.648,10,845.623
1618497302953,AAPL,116.75,6,808.74
1618497302954,MSFT,220.34,4,1038.3716
1618497302954,CCIV,35.766,16,347.36
1618497302954,TSLA,431.0525,4,2936.38
1618497302954,MMDA1,,1098.4,1098.4
1618497302954,AMC,13.11,10,97.341
1618497302954,TLRY,21.81,20,357.5
1618497302954,JETS,17.265,10,265.081
1618497302954,AMD,66.902,18,1463.4018
1618497302954,VNQ,80.836,5,475.5
1618497302954,SPY,348.185,4,1659.88
1618497302954,VBK,233.753,3,851.19
1618497302954,PLTR,26.875,20,466
1618497302954,MARA,37.9,18,763.2
1618497302954,VISL,3.263,465,1167.15
1618497302954,SOL,20.951,18,172.44
1618497302954,JMIA,37.52,8,277.44
1618497302954,SNDL,.395,300,271.9503
1618497302954,FRX,10.39,100,996.21
1618497302955,COIN,380,1,331.1699
1618497302955,EBS,93.79,4,300
1618497302955,GME,380,1,155.3
1618497302955,TSM,109.15,4,469.04
1618497302955,NIO,42.059,16,570.16
1618497302955,BA,471.8,2,502.59
1618497603610,TAN,71.648,10,846.029
1618497603612,AAPL,116.75,6,809.01
1618497603612,MSFT,220.34,4,1037.38
1618497603612,CCIV,35.766,16,347.2
1618497603612,TSLA,431.0525,4,2926.2
1618497603612,MMDA1,,1098.4,1098.4
1618497603612,AMC,13.11,10,97.529
1618497603612,TLRY,21.81,20,355.2
1618497603612,JETS,17.265,10,265.4
1618497603612,AMD,66.902,18,1463.22
1618497603612,VNQ,80.836,5,475.1
1618497603612,SPY,348.185,4,1659.52
1618497603612,VBK,233.753,3,851.49
1618497603612,PLTR,26.875,20,464.566
1618497603613,MARA,37.9,18,750.0582
1618497603613,VISL,3.263,465,1162.5
1618497603613,SOL,20.951,18,171
1618497603613,JMIA,37.52,8,276.88
1618497603613,SNDL,.395,300,270.84
1618497603613,FRX,10.39,100,997
1618497603613,COIN,380,1,334.22
1618497603613,EBS,93.79,4,299.8
1618497603613,GME,380,1,153.9237
1618497603613,TSM,109.15,4,468.92
1618497603613,NIO,42.059,16,566.64
1618497603613,BA,471.8,2,502.86
1618497903155,TAN,71.648,10,846
1618497903159,AAPL,116.75,6,808.44
1618497903159,SNDL,.395,300,270.57
1618497903159,FRX,10.39,100,996.5
1618497903159,COIN,380,1,333.84
1618497903159,MSFT,220.34,4,1037.96
1618497903159,TSLA,431.0525,4,2934.28
1618497903159,MMDA1,,1098.4,1098.4
1618497903159,EBS,93.79,4,300.24
1618497903159,AMD,66.902,18,1465.8696
1618497903159,SPY,348.185,4,1660.32
1618497903159,GME,380,1,155.1731
1618497903159,VBK,233.753,3,852.9000000000001
1618497903159,VISL,3.263,465,1171.8
1618497903159,TSM,109.15,4,470.262
1618497903159,NIO,42.059,16,568.32
1618497903159,BA,471.8,2,503.36
1618497903159,CCIV,35.766,16,347.0416
1618497903159,AMC,13.11,10,99.05
1618497903159,TLRY,21.81,20,357
1618497903159,JETS,17.265,10,266.2
1618497903159,VNQ,80.836,5,476.025
1618497903159,PLTR,26.875,20,465.4
1618497903159,MARA,37.9,18,746.28
1618497903159,SOL,20.951,18,171.621
1618497903159,JMIA,37.52,8,277.68
1618498202793,TAN,71.648,10,844.1
1618498202796,AAPL,116.75,6,807.234
1618498202796,SNDL,.395,300,271.29
1618498202796,FRX,10.39,100,996
1618498202796,COIN,380,1,335.5
1618498202796,MSFT,220.34,4,1037.64
1618498202796,TSLA,431.0525,4,2931
1618498202796,MMDA1,,1098.4,1098.4
1618498202797,EBS,93.79,4,300.14
1618498202797,AMD,66.902,18,1469.6100000000001
1618498202797,SPY,348.185,4,1659.592
1618498202797,GME,380,1,155.78
1618498202797,VBK,233.753,3,853.3199999999999
1618498202797,VISL,3.263,465,1162.5
1618498202797,TSM,109.15,4,470.0728
1618498202797,NIO,42.059,16,565.28
1618498202797,BA,471.8,2,502.06
1618498202797,CCIV,35.766,16,346.56
1618498202797,AMC,13.11,10,99.111
1618498202797,TLRY,21.81,20,358.946
1618498202797,JETS,17.265,10,266.2
1618498202797,VNQ,80.836,5,475.85
1618498202797,PLTR,26.875,20,462.7
1618498202797,MARA,37.9,18,736.7706
1618498202797,SOL,20.951,18,170.82
1618498202797,JMIA,37.52,8,276.64
1618498503367,TAN,71.648,10,845.15
1618498503371,AAPL,116.75,6,806.85
1618498503371,SNDL,.395,300,270.42
1618498503371,FRX,10.39,100,996.93
1618498503371,COIN,380,1,335.57
1618498503371,MSFT,220.34,4,1036.24
1618498503371,TSLA,431.0525,4,2948.3
1618498503371,MMDA1,,1098.4,1098.4
1618498503371,EBS,93.79,4,299.88
1618498503371,AMD,66.902,18,1474.02
1618498503371,SPY,348.185,4,1659.44
1618498503371,GME,380,1,156.5438
1618498503371,VBK,233.753,3,853.4100000000001
1618498503371,VISL,3.263,465,1153.5255
1618498503371,TSM,109.15,4,470.24
1618498503371,NIO,42.059,16,569.12
1618498503371,BA,471.8,2,502.54
1618498503371,CCIV,35.766,16,347.056
1618498503371,AMC,13.11,10,99.45
1618498503371,TLRY,21.81,20,358
1618498503371,JETS,17.265,10,265.8
1618498503372,VNQ,80.836,5,475.9
1618498503372,PLTR,26.875,20,464.172
1618498503372,MARA,37.9,18,730.6182
1618498503372,SOL,20.951,18,169.5618
1618498503372,JMIA,37.52,8,276.48
1618498803178,TAN,71.648,10,843.7
1618498803179,AAPL,116.75,6,805.95
1618498803179,SNDL,.395,300,272.37
1618498803179,FRX,10.39,100,995
1618498803179,COIN,380,1,334.75
1618498803179,MSFT,220.34,4,1036.4708
1618498803179,TSLA,431.0525,4,2950.3199999999997
1618498803179,MMDA1,,1098.4,1098.4
1618498803179,EBS,93.79,4,299.04
1618498803179,AMD,66.902,18,1472.22
1618498803179,SPY,348.185,4,1659.9
1618498803179,GME,380,1,156.7621
1618498803179,VBK,233.753,3,852.9300000000001
1618498803179,VISL,3.263,465,1152.5955
1618498803179,TSM,109.15,4,469.92
1618498803179,NIO,42.059,16,564.96
1618498803179,BA,471.8,2,502.18
1618498803179,CCIV,35.766,16,346.16
1618498803179,AMC,13.11,10,98.301
1618498803179,TLRY,21.81,20,360.6
1618498803179,JETS,17.265,10,266.4
1618498803179,VNQ,80.836,5,475.85
1618498803179,PLTR,26.875,20,462.9
1618498803179,MARA,37.9,18,734.76
1618498803179,SOL,20.951,18,170.1
1618498803179,JMIA,37.52,8,275.4728
1618499102758,TAN,71.648,10,841.35
1618499102764,AAPL,116.75,6,807.7362
1618499102764,MSFT,220.34,4,1037.9908
1618499102764,CCIV,35.766,16,345.6
1618499102764,TSLA,431.0525,4,2944
1618499102764,MMDA1,,1098.4,1098.4
1618499102764,AMC,13.11,10,97.5
1618499102764,TLRY,21.81,20,358.4
1618499102764,JETS,17.265,10,266.1
1618499102764,AMD,66.902,18,1475.6399999999999
1618499102764,VNQ,80.836,5,476.05
1618499102764,SPY,348.185,4,1661.36
1618499102764,VBK,233.753,3,852.96
1618499102764,PLTR,26.875,20,461.978
1618499102764,MARA,37.9,18,714.06
1618499102764,VISL,3.263,465,1143.9
1618499102764,SOL,20.951,18,168.165
1618499102764,JMIA,37.52,8,273.708
1618499102764,SNDL,.395,300,270.9
1618499102764,FRX,10.39,100,995.16
1618499102764,COIN,380,1,336.2001
1618499102764,EBS,93.79,4,300.32
1618499102764,GME,380,1,154.3903
1618499102764,TSM,109.15,4,470.68
1618499102765,NIO,42.059,16,564.7472
1618499102765,BA,471.8,2,501.16
1618499403354,TAN,71.648,10,842.35
1618499403357,AAPL,116.75,6,807.27
1618499403357,MSFT,220.34,4,1037.76
1618499403357,CCIV,35.766,16,344.32
1618499403357,TSLA,431.0525,4,2949.76
1618499403357,MMDA1,,1098.4,1098.4
1618499403358,AMC,13.11,10,97.5
1618499403358,TLRY,21.81,20,359.97
1618499403358,JETS,17.265,10,266.4
1618499403358,AMD,66.902,18,1479.78
1618499403358,VNQ,80.836,5,476.425
1618499403358,SPY,348.185,4,1661.12
1618499403358,VBK,233.753,3,853.44
1618499403358,PLTR,26.875,20,462.8
1618499403358,MARA,37.9,18,717.3
1618499403358,VISL,3.263,465,1140.4125
1618499403358,SOL,20.951,18,168.12
1618499403358,JMIA,37.52,8,274.8
1618499403358,SNDL,.395,300,271.5
1618499403358,FRX,10.39,100,995
1618499403358,COIN,380,1,333.525
1618499403358,EBS,93.79,4,300.12
1618499403358,GME,380,1,154.78
1618499403358,TSM,109.15,4,470.7896
1618499403358,NIO,42.059,16,565.92
1618499403358,BA,471.8,2,500.88
1618499702947,TAN,71.648,10,841.492
1618499702947,AAPL,116.75,6,806.85
1618499702947,MSFT,220.34,4,1036.88
1618499702947,CCIV,35.766,16,343.2
1618499702947,TSLA,431.0525,4,2949.0004
1618499702947,MMDA1,,1098.4,1098.4
1618499702947,AMC,13.11,10,97.6
1618499702947,TLRY,21.81,20,355.6
1618499702947,JETS,17.265,10,266.5
1618499702947,AMD,66.902,18,1474.38
1618499702948,VNQ,80.836,5,476.35
1618499702948,SPY,348.185,4,1660.32
1618499702948,VBK,233.753,3,852.576
1618499702948,PLTR,26.875,20,464.5
1618499702948,MARA,37.9,18,721.17
1618499702948,VISL,3.263,465,1134.5535
1618499702948,SOL,20.951,18,166.86
1618499702948,JMIA,37.52,8,274.24
1618499702948,SNDL,.395,300,270.453
1618499702948,FRX,10.39,100,995
1618499702948,COIN,380,1,328.5605
1618499702948,EBS,93.79,4,300.12
1618499702948,GME,380,1,155.0199
1618499702948,TSM,109.15,4,469.22
1618499702948,NIO,42.059,16,565.6
1618499702948,BA,471.8,2,500.76
1618500003534,TAN,71.648,10,839.375
1618500003536,AAPL,116.75,6,806.82
1618500003536,MSFT,220.34,4,1036.2
1618500003536,CCIV,35.766,16,340.4784
1618500003536,TSLA,431.0525,4,2932.64
1618500003536,MMDA1,,1098.4,1098.4
1618500003536,AMC,13.11,10,97.2
1618500003536,TLRY,21.81,20,352.116
1618500003536,JETS,17.265,10,265.85
1618500003536,AMD,66.902,18,1473.12
1618500003536,VNQ,80.836,5,476.2
1618500003536,SPY,348.185,4,1659.76
1618500003536,VBK,233.753,3,851.94
1618500003536,PLTR,26.875,20,463.4
1618500003536,MARA,37.9,18,713.88
1618500003536,VISL,3.263,465,1128.8339999999998
1618500003536,SOL,20.951,18,167.94
1618500003536,JMIA,37.52,8,272.16
1618500003536,SNDL,.395,300,265.77
1618500003536,FRX,10.39,100,995
1618500003536,COIN,380,1,330.71
1618500003536,EBS,93.79,4,299.28
1618500003536,GME,380,1,154.0101
1618500003536,TSM,109.15,4,469.42
1618500003536,NIO,42.059,16,563.2
1618500003536,BA,471.8,2,499.385
1618500303668,TAN,71.648,10,839
1618500303670,AAPL,116.75,6,806.1
1618500303671,SNDL,.395,300,267.39
1618500303671,FRX,10.39,100,995.77
1618500303671,COIN,380,1,334.5001
1618500303671,MSFT,220.34,4,1035.16
1618500303671,TSLA,431.0525,4,2929.272
1618500303671,MMDA1,,1098.4,1098.4
1618500303671,EBS,93.79,4,298.72
1618500303671,AMD,66.902,18,1476.54
1618500303671,SPY,348.185,4,1659.44
1618500303671,GME,380,1,154.35
1618500303671,VBK,233.753,3,851.3340000000001
1618500303671,VISL,3.263,465,1122.975
1618500303671,TSM,109.15,4,469.6404
1618500303671,NIO,42.059,16,563.04
1618500303671,BA,471.8,2,500.36
1618500303671,CCIV,35.766,16,336.8016
1618500303671,AMC,13.11,10,97.9
1618500303671,TLRY,21.81,20,350.842
1618500303671,JETS,17.265,10,265.714
1618500303671,VNQ,80.836,5,476.1
1618500303671,PLTR,26.875,20,463.4
1618500303671,MARA,37.9,18,701.6382
1618500303671,SOL,20.951,18,167.58
1618500303671,JMIA,37.52,8,272
1618500602940,TAN,71.648,10,836.4
1618500602941,AAPL,116.75,6,805.14
1618500602941,MSFT,220.34,4,1034.68
1618500602941,CCIV,35.766,16,336.9568
1618500602941,TSLA,431.0525,4,2919.3
1618500602941,MMDA1,,1098.4,1098.4
1618500602941,AMC,13.11,10,97.3
1618500602941,TLRY,21.81,20,349.7
1618500602941,JETS,17.265,10,265.4
1618500602941,AMD,66.902,18,1473.8382000000001
1618500602941,VNQ,80.836,5,476
1618500602941,SPY,348.185,4,1658.6
